date,YearWeek,Date2,keyword,search_demand,Brand
2020-05-17,202020,2020-05-11,/m/01b566,43,Chipotle Mexican Grill
2020-05-24,202021,2020-05-18,/m/01b566,30,Chipotle Mexican Grill
2020-05-31,202022,2020-05-25,/m/01b566,29,Chipotle Mexican Grill
2020-06-07,202023,2020-06-01,/m/01b566,26,Chipotle Mexican Grill
2020-06-14,202024,2020-06-08,/m/01b566,23,Chipotle Mexican Grill
2020-06-21,202025,2020-06-15,/m/01b566,34,Chipotle Mexican Grill
2020-06-28,202026,2020-06-22,/m/01b566,27,Chipotle Mexican Grill
2020-07-05,202027,2020-06-29,/m/01b566,24,Chipotle Mexican Grill
2020-07-12,202028,2020-07-06,/m/01b566,23,Chipotle Mexican Grill
2020-07-19,202029,2020-07-13,/m/01b566,50,Chipotle Mexican Grill
2020-07-26,202030,2020-07-20,/m/01b566,24,Chipotle Mexican Grill
2020-08-02,202031,2020-07-27,/m/01b566,33,Chipotle Mexican Grill
2020-08-09,202032,2020-08-03,/m/01b566,26,Chipotle Mexican Grill
2020-08-16,202033,2020-08-10,/m/01b566,31,Chipotle Mexican Grill
2020-08-23,202034,2020-08-17,/m/01b566,29,Chipotle Mexican Grill
2020-08-30,202035,2020-08-24,/m/01b566,35,Chipotle Mexican Grill
2020-09-06,202036,2020-08-31,/m/01b566,20,Chipotle Mexican Grill
2020-09-13,202037,2020-09-07,/m/01b566,25,Chipotle Mexican Grill
2020-09-20,202038,2020-09-14,/m/01b566,23,Chipotle Mexican Grill
2020-09-27,202039,2020-09-21,/m/01b566,29,Chipotle Mexican Grill
2020-10-04,202040,2020-09-28,/m/01b566,26,Chipotle Mexican Grill
2020-10-11,202041,2020-10-05,/m/01b566,28,Chipotle Mexican Grill
2020-10-18,202042,2020-10-12,/m/01b566,33,Chipotle Mexican Grill
2020-10-25,202043,2020-10-19,/m/01b566,23,Chipotle Mexican Grill
2020-11-01,202044,2020-10-26,/m/01b566,39,Chipotle Mexican Grill
2015-11-01,201544,2015-10-26,/m/0dr90d,4,"Tesla, Inc."
2015-11-08,201545,2015-11-02,/m/0dr90d,2,"Tesla, Inc."
2015-11-15,201546,2015-11-09,/m/0dr90d,3,"Tesla, Inc."
2015-11-22,201547,2015-11-16,/m/0dr90d,2,"Tesla, Inc."
2015-11-29,201548,2015-11-23,/m/0dr90d,3,"Tesla, Inc."
2015-12-06,201549,2015-11-30,/m/0dr90d,2,"Tesla, Inc."
2015-12-13,201550,2015-12-07,/m/0dr90d,2,"Tesla, Inc."
2015-12-20,201551,2015-12-14,/m/0dr90d,2,"Tesla, Inc."
2015-12-27,201552,2015-12-21,/m/0dr90d,2,"Tesla, Inc."
2016-01-03,201653,2017-01-02,/m/0dr90d,3,"Tesla, Inc."
2016-01-10,201601,2016-01-04,/m/0dr90d,3,"Tesla, Inc."
2016-01-17,201602,2016-01-11,/m/0dr90d,3,"Tesla, Inc."
2016-01-24,201603,2016-01-18,/m/0dr90d,3,"Tesla, Inc."
2016-01-31,201604,2016-01-25,/m/0dr90d,4,"Tesla, Inc."
2016-02-07,201605,2016-02-01,/m/0dr90d,6,"Tesla, Inc."
2016-02-14,201606,2016-02-08,/m/0dr90d,3,"Tesla, Inc."
2016-02-21,201607,2016-02-15,/m/0dr90d,4,"Tesla, Inc."
2016-02-28,201608,2016-02-22,/m/0dr90d,4,"Tesla, Inc."
2016-03-06,201609,2016-02-29,/m/0dr90d,4,"Tesla, Inc."
2016-03-13,201610,2016-03-07,/m/0dr90d,4,"Tesla, Inc."
2016-03-20,201611,2016-03-14,/m/0dr90d,4,"Tesla, Inc."
2016-03-27,201612,2016-03-21,/m/0dr90d,10,"Tesla, Inc."
2016-04-03,201613,2016-03-28,/m/0dr90d,11,"Tesla, Inc."
2016-04-10,201614,2016-04-04,/m/0dr90d,5,"Tesla, Inc."
2016-04-17,201615,2016-04-11,/m/0dr90d,5,"Tesla, Inc."
2016-04-24,201616,2016-04-18,/m/0dr90d,4,"Tesla, Inc."
2016-05-01,201617,2016-04-25,/m/0dr90d,5,"Tesla, Inc."
2016-05-08,201618,2016-05-02,/m/0dr90d,4,"Tesla, Inc."
2016-05-15,201619,2016-05-09,/m/0dr90d,4,"Tesla, Inc."
2016-05-22,201620,2016-05-16,/m/0dr90d,4,"Tesla, Inc."
2016-05-29,201621,2016-05-23,/m/0dr90d,3,"Tesla, Inc."
2016-06-05,201622,2016-05-30,/m/0dr90d,4,"Tesla, Inc."
2016-06-12,201623,2016-06-06,/m/0dr90d,3,"Tesla, Inc."
2016-06-19,201624,2016-06-13,/m/0dr90d,6,"Tesla, Inc."
2016-06-26,201625,2016-06-20,/m/0dr90d,6,"Tesla, Inc."
2016-07-03,201626,2016-06-27,/m/0dr90d,4,"Tesla, Inc."
2016-07-10,201627,2016-07-04,/m/0dr90d,5,"Tesla, Inc."
2016-07-17,201628,2016-07-11,/m/0dr90d,4,"Tesla, Inc."
2016-07-24,201629,2016-07-18,/m/0dr90d,4,"Tesla, Inc."
2016-07-31,201630,2016-07-25,/m/0dr90d,5,"Tesla, Inc."
2016-08-07,201631,2016-08-01,/m/0dr90d,3,"Tesla, Inc."
2016-08-14,201632,2016-08-08,/m/0dr90d,3,"Tesla, Inc."
2016-08-21,201633,2016-08-15,/m/0dr90d,3,"Tesla, Inc."
2016-08-28,201634,2016-08-22,/m/0dr90d,3,"Tesla, Inc."
2016-09-04,201635,2016-08-29,/m/0dr90d,3,"Tesla, Inc."
2016-09-11,201636,2016-09-05,/m/0dr90d,3,"Tesla, Inc."
2016-09-18,201637,2016-09-12,/m/0dr90d,3,"Tesla, Inc."
2016-09-25,201638,2016-09-19,/m/0dr90d,3,"Tesla, Inc."
2016-10-02,201639,2016-09-26,/m/0dr90d,3,"Tesla, Inc."
2016-10-09,201640,2016-10-03,/m/0dr90d,3,"Tesla, Inc."
2016-10-16,201641,2016-10-10,/m/0dr90d,4,"Tesla, Inc."
2016-10-23,201642,2016-10-17,/m/0dr90d,5,"Tesla, Inc."
2016-10-30,201643,2016-10-24,/m/0dr90d,5,"Tesla, Inc."
2016-11-06,201644,2016-10-31,/m/0dr90d,6,"Tesla, Inc."
2016-11-13,201645,2016-11-07,/m/0dr90d,4,"Tesla, Inc."
2016-11-20,201646,2016-11-14,/m/0dr90d,4,"Tesla, Inc."
2016-11-27,201647,2016-11-21,/m/0dr90d,3,"Tesla, Inc."
2016-12-04,201648,2016-11-28,/m/0dr90d,3,"Tesla, Inc."
2016-12-11,201649,2016-12-05,/m/0dr90d,3,"Tesla, Inc."
2016-12-18,201650,2016-12-12,/m/0dr90d,3,"Tesla, Inc."
2016-12-25,201651,2016-12-19,/m/0dr90d,4,"Tesla, Inc."
2017-01-01,201752,2017-12-25,/m/0dr90d,4,"Tesla, Inc."
2017-01-08,201701,2017-01-02,/m/0dr90d,4,"Tesla, Inc."
2017-01-15,201702,2017-01-09,/m/0dr90d,4,"Tesla, Inc."
2017-01-22,201703,2017-01-16,/m/0dr90d,4,"Tesla, Inc."
2017-01-29,201704,2017-01-23,/m/0dr90d,4,"Tesla, Inc."
2017-02-05,201705,2017-01-30,/m/0dr90d,5,"Tesla, Inc."
2017-02-12,201706,2017-02-06,/m/0dr90d,6,"Tesla, Inc."
2017-02-19,201707,2017-02-13,/m/0dr90d,7,"Tesla, Inc."
2017-02-26,201708,2017-02-20,/m/0dr90d,5,"Tesla, Inc."
2017-03-05,201709,2017-02-27,/m/0dr90d,4,"Tesla, Inc."
2017-03-12,201710,2017-03-06,/m/0dr90d,4,"Tesla, Inc."
2017-03-19,201711,2017-03-13,/m/0dr90d,4,"Tesla, Inc."
2017-03-26,201712,2017-03-20,/m/0dr90d,4,"Tesla, Inc."
2017-04-02,201713,2017-03-27,/m/0dr90d,7,"Tesla, Inc."
2017-04-09,201714,2017-04-03,/m/0dr90d,7,"Tesla, Inc."
2017-04-16,201715,2017-04-10,/m/0dr90d,5,"Tesla, Inc."
2017-04-23,201716,2017-04-17,/m/0dr90d,5,"Tesla, Inc."
2017-04-30,201717,2017-04-24,/m/0dr90d,7,"Tesla, Inc."
2017-05-07,201718,2017-05-01,/m/0dr90d,6,"Tesla, Inc."
2017-05-14,201719,2017-05-08,/m/0dr90d,6,"Tesla, Inc."
2017-05-21,201720,2017-05-15,/m/0dr90d,4,"Tesla, Inc."
2017-05-28,201721,2017-05-22,/m/0dr90d,6,"Tesla, Inc."
2017-06-04,201722,2017-05-29,/m/0dr90d,7,"Tesla, Inc."
2017-06-11,201723,2017-06-05,/m/0dr90d,7,"Tesla, Inc."
2017-06-18,201724,2017-06-12,/m/0dr90d,7,"Tesla, Inc."
2017-06-25,201725,2017-06-19,/m/0dr90d,6,"Tesla, Inc."
2017-07-02,201726,2017-06-26,/m/0dr90d,10,"Tesla, Inc."
2017-07-09,201727,2017-07-03,/m/0dr90d,8,"Tesla, Inc."
2017-07-16,201728,2017-07-10,/m/0dr90d,6,"Tesla, Inc."
2017-07-23,201729,2017-07-17,/m/0dr90d,8,"Tesla, Inc."
2017-07-30,201730,2017-07-24,/m/0dr90d,12,"Tesla, Inc."
2017-08-06,201731,2017-07-31,/m/0dr90d,8,"Tesla, Inc."
2017-08-13,201732,2017-08-07,/m/0dr90d,6,"Tesla, Inc."
2017-08-20,201733,2017-08-14,/m/0dr90d,6,"Tesla, Inc."
2017-08-27,201734,2017-08-21,/m/0dr90d,6,"Tesla, Inc."
2017-09-03,201735,2017-08-28,/m/0dr90d,4,"Tesla, Inc."
2017-09-10,201736,2017-09-04,/m/0dr90d,6,"Tesla, Inc."
2017-09-17,201737,2017-09-11,/m/0dr90d,6,"Tesla, Inc."
2017-09-24,201738,2017-09-18,/m/0dr90d,5,"Tesla, Inc."
2017-10-01,201739,2017-09-25,/m/0dr90d,7,"Tesla, Inc."
2017-10-08,201740,2017-10-02,/m/0dr90d,6,"Tesla, Inc."
2017-10-15,201741,2017-10-09,/m/0dr90d,6,"Tesla, Inc."
2017-10-22,201742,2017-10-16,/m/0dr90d,7,"Tesla, Inc."
2017-10-29,201743,2017-10-23,/m/0dr90d,10,"Tesla, Inc."
2017-11-05,201744,2017-10-30,/m/0dr90d,7,"Tesla, Inc."
2017-11-12,201745,2017-11-06,/m/0dr90d,9,"Tesla, Inc."
2017-11-19,201746,2017-11-13,/m/0dr90d,7,"Tesla, Inc."
2017-11-26,201747,2017-11-20,/m/0dr90d,7,"Tesla, Inc."
2017-12-03,201748,2017-11-27,/m/0dr90d,6,"Tesla, Inc."
2017-12-10,201749,2017-12-04,/m/0dr90d,7,"Tesla, Inc."
2017-12-17,201750,2017-12-11,/m/0dr90d,6,"Tesla, Inc."
2017-12-24,201751,2017-12-18,/m/0dr90d,5,"Tesla, Inc."
2017-12-31,201752,2017-12-25,/m/0dr90d,6,"Tesla, Inc."
2018-01-07,201801,2018-01-01,/m/0dr90d,6,"Tesla, Inc."
2018-01-14,201802,2018-01-08,/m/0dr90d,6,"Tesla, Inc."
2018-01-21,201803,2018-01-15,/m/0dr90d,7,"Tesla, Inc."
2018-01-28,201804,2018-01-22,/m/0dr90d,7,"Tesla, Inc."
2018-02-04,201805,2018-01-29,/m/0dr90d,12,"Tesla, Inc."
2018-02-11,201806,2018-02-05,/m/0dr90d,7,"Tesla, Inc."
2018-02-18,201807,2018-02-12,/m/0dr90d,5,"Tesla, Inc."
2018-02-25,201808,2018-02-19,/m/0dr90d,6,"Tesla, Inc."
2018-03-04,201809,2018-02-26,/m/0dr90d,5,"Tesla, Inc."
2018-03-11,201810,2018-03-05,/m/0dr90d,5,"Tesla, Inc."
2018-03-18,201811,2018-03-12,/m/0dr90d,6,"Tesla, Inc."
2018-03-25,201812,2018-03-19,/m/0dr90d,12,"Tesla, Inc."
2018-04-01,201813,2018-03-26,/m/0dr90d,13,"Tesla, Inc."
2018-04-08,201814,2018-04-02,/m/0dr90d,7,"Tesla, Inc."
2018-04-15,201815,2018-04-09,/m/0dr90d,7,"Tesla, Inc."
2018-04-22,201816,2018-04-16,/m/0dr90d,6,"Tesla, Inc."
2018-04-29,201817,2018-04-23,/m/0dr90d,11,"Tesla, Inc."
2018-05-06,201818,2018-04-30,/m/0dr90d,7,"Tesla, Inc."
2018-05-13,201819,2018-05-07,/m/0dr90d,7,"Tesla, Inc."
2018-05-20,201820,2018-05-14,/m/0dr90d,7,"Tesla, Inc."
2018-05-27,201821,2018-05-21,/m/0dr90d,6,"Tesla, Inc."
2018-06-03,201822,2018-05-28,/m/0dr90d,8,"Tesla, Inc."
2018-06-10,201823,2018-06-04,/m/0dr90d,9,"Tesla, Inc."
2018-06-17,201824,2018-06-11,/m/0dr90d,8,"Tesla, Inc."
2018-06-24,201825,2018-06-18,/m/0dr90d,7,"Tesla, Inc."
2018-07-01,201826,2018-06-25,/m/0dr90d,8,"Tesla, Inc."
2018-07-08,201827,2018-07-02,/m/0dr90d,7,"Tesla, Inc."
2018-07-15,201828,2018-07-09,/m/0dr90d,7,"Tesla, Inc."
2018-07-22,201829,2018-07-16,/m/0dr90d,8,"Tesla, Inc."
2018-07-29,201830,2018-07-23,/m/0dr90d,13,"Tesla, Inc."
2018-08-05,201831,2018-07-30,/m/0dr90d,16,"Tesla, Inc."
2018-08-12,201832,2018-08-06,/m/0dr90d,10,"Tesla, Inc."
2018-08-19,201833,2018-08-13,/m/0dr90d,11,"Tesla, Inc."
2018-08-26,201834,2018-08-20,/m/0dr90d,9,"Tesla, Inc."
2018-09-02,201835,2018-08-27,/m/0dr90d,10,"Tesla, Inc."
2018-09-09,201836,2018-09-03,/m/0dr90d,10,"Tesla, Inc."
2018-09-16,201837,2018-09-10,/m/0dr90d,9,"Tesla, Inc."
2018-09-23,201838,2018-09-17,/m/0dr90d,11,"Tesla, Inc."
2018-09-30,201839,2018-09-24,/m/0dr90d,14,"Tesla, Inc."
2018-10-07,201840,2018-10-01,/m/0dr90d,11,"Tesla, Inc."
2018-10-14,201841,2018-10-08,/m/0dr90d,9,"Tesla, Inc."
2018-10-21,201842,2018-10-15,/m/0dr90d,16,"Tesla, Inc."
2018-10-28,201843,2018-10-22,/m/0dr90d,10,"Tesla, Inc."
2018-11-04,201844,2018-10-29,/m/0dr90d,9,"Tesla, Inc."
2018-11-11,201845,2018-11-05,/m/0dr90d,7,"Tesla, Inc."
2018-11-18,201846,2018-11-12,/m/0dr90d,7,"Tesla, Inc."
2018-11-25,201847,2018-11-19,/m/0dr90d,7,"Tesla, Inc."
2018-12-02,201848,2018-11-26,/m/0dr90d,8,"Tesla, Inc."
2018-12-09,201849,2018-12-03,/m/0dr90d,7,"Tesla, Inc."
2018-12-16,201850,2018-12-10,/m/0dr90d,7,"Tesla, Inc."
2018-12-23,201851,2018-12-17,/m/0dr90d,7,"Tesla, Inc."
2018-12-30,201852,2018-12-24,/m/0dr90d,8,"Tesla, Inc."
2019-01-06,201901,2018-12-31,/m/0dr90d,8,"Tesla, Inc."
2019-01-13,201902,2019-01-07,/m/0dr90d,8,"Tesla, Inc."
2019-01-20,201903,2019-01-14,/m/0dr90d,8,"Tesla, Inc."
2019-01-27,201904,2019-01-21,/m/0dr90d,10,"Tesla, Inc."
2019-02-03,201905,2019-01-28,/m/0dr90d,7,"Tesla, Inc."
2019-02-10,201906,2019-02-04,/m/0dr90d,6,"Tesla, Inc."
2019-02-17,201907,2019-02-11,/m/0dr90d,6,"Tesla, Inc."
2019-02-24,201908,2019-02-18,/m/0dr90d,9,"Tesla, Inc."
2019-03-03,201909,2019-02-25,/m/0dr90d,9,"Tesla, Inc."
2019-03-10,201910,2019-03-04,/m/0dr90d,9,"Tesla, Inc."
2019-03-17,201911,2019-03-11,/m/0dr90d,8,"Tesla, Inc."
2019-03-24,201912,2019-03-18,/m/0dr90d,8,"Tesla, Inc."
2019-03-31,201913,2019-03-25,/m/0dr90d,10,"Tesla, Inc."
2019-04-07,201914,2019-04-01,/m/0dr90d,8,"Tesla, Inc."
2019-04-14,201915,2019-04-08,/m/0dr90d,6,"Tesla, Inc."
2019-04-21,201916,2019-04-15,/m/0dr90d,13,"Tesla, Inc."
2019-04-28,201917,2019-04-22,/m/0dr90d,10,"Tesla, Inc."
2019-05-05,201918,2019-04-29,/m/0dr90d,8,"Tesla, Inc."
2019-05-12,201919,2019-05-06,/m/0dr90d,9,"Tesla, Inc."
2019-05-19,201920,2019-05-13,/m/0dr90d,16,"Tesla, Inc."
2019-05-26,201921,2019-05-20,/m/0dr90d,11,"Tesla, Inc."
2019-06-02,201922,2019-05-27,/m/0dr90d,12,"Tesla, Inc."
2019-06-09,201923,2019-06-03,/m/0dr90d,11,"Tesla, Inc."
2019-06-16,201924,2019-06-10,/m/0dr90d,10,"Tesla, Inc."
2019-06-23,201925,2019-06-17,/m/0dr90d,8,"Tesla, Inc."
2019-06-30,201926,2019-06-24,/m/0dr90d,10,"Tesla, Inc."
2019-07-07,201927,2019-07-01,/m/0dr90d,8,"Tesla, Inc."
2019-07-14,201928,2019-07-08,/m/0dr90d,9,"Tesla, Inc."
2019-07-21,201929,2019-07-15,/m/0dr90d,14,"Tesla, Inc."
2019-07-28,201930,2019-07-22,/m/0dr90d,9,"Tesla, Inc."
2019-08-04,201931,2019-07-29,/m/0dr90d,8,"Tesla, Inc."
2019-08-11,201932,2019-08-05,/m/0dr90d,7,"Tesla, Inc."
2019-08-18,201933,2019-08-12,/m/0dr90d,7,"Tesla, Inc."
2019-08-25,201934,2019-08-19,/m/0dr90d,7,"Tesla, Inc."
2019-09-01,201935,2019-08-26,/m/0dr90d,6,"Tesla, Inc."
2019-09-08,201936,2019-09-02,/m/0dr90d,7,"Tesla, Inc."
2019-09-15,201937,2019-09-09,/m/0dr90d,6,"Tesla, Inc."
2019-09-22,201938,2019-09-16,/m/0dr90d,7,"Tesla, Inc."
2019-09-29,201939,2019-09-23,/m/0dr90d,7,"Tesla, Inc."
2019-10-06,201940,2019-09-30,/m/0dr90d,7,"Tesla, Inc."
2019-10-13,201941,2019-10-07,/m/0dr90d,7,"Tesla, Inc."
2019-10-20,201942,2019-10-14,/m/0dr90d,14,"Tesla, Inc."
2019-10-27,201943,2019-10-21,/m/0dr90d,10,"Tesla, Inc."
2019-11-03,201944,2019-10-28,/m/0dr90d,8,"Tesla, Inc."
2019-11-10,201945,2019-11-04,/m/0dr90d,10,"Tesla, Inc."
2019-11-17,201946,2019-11-11,/m/0dr90d,13,"Tesla, Inc."
2019-11-24,201947,2019-11-18,/m/0dr90d,13,"Tesla, Inc."
2019-12-01,201948,2019-11-25,/m/0dr90d,8,"Tesla, Inc."
2019-12-08,201949,2019-12-02,/m/0dr90d,8,"Tesla, Inc."
2019-12-15,201950,2019-12-09,/m/0dr90d,11,"Tesla, Inc."
2019-12-22,201951,2019-12-16,/m/0dr90d,11,"Tesla, Inc."
2019-12-29,201952,2019-12-23,/m/0dr90d,11,"Tesla, Inc."
2020-01-05,202001,2019-12-30,/m/0dr90d,17,"Tesla, Inc."
2020-01-12,202002,2020-01-06,/m/0dr90d,21,"Tesla, Inc."
2020-01-19,202003,2020-01-13,/m/0dr90d,21,"Tesla, Inc."
2020-01-26,202004,2020-01-20,/m/0dr90d,28,"Tesla, Inc."
2020-02-02,202005,2020-01-27,/m/0dr90d,66,"Tesla, Inc."
2020-02-09,202006,2020-02-03,/m/0dr90d,32,"Tesla, Inc."
2020-02-16,202007,2020-02-10,/m/0dr90d,29,"Tesla, Inc."
2020-02-23,202008,2020-02-17,/m/0dr90d,36,"Tesla, Inc."
2020-03-01,202009,2020-02-24,/m/0dr90d,29,"Tesla, Inc."
2020-03-08,202010,2020-03-02,/m/0dr90d,42,"Tesla, Inc."
2020-03-15,202011,2020-03-09,/m/0dr90d,44,"Tesla, Inc."
2020-03-22,202012,2020-03-16,/m/0dr90d,33,"Tesla, Inc."
2020-03-29,202013,2020-03-23,/m/0dr90d,26,"Tesla, Inc."
2020-04-05,202014,2020-03-30,/m/0dr90d,21,"Tesla, Inc."
2020-04-12,202015,2020-04-06,/m/0dr90d,30,"Tesla, Inc."
2020-04-19,202016,2020-04-13,/m/0dr90d,25,"Tesla, Inc."
2020-04-26,202017,2020-04-20,/m/0dr90d,35,"Tesla, Inc."
2020-05-03,202018,2020-04-27,/m/0dr90d,26,"Tesla, Inc."
2020-05-10,202019,2020-05-04,/m/0dr90d,23,"Tesla, Inc."
2020-05-17,202020,2020-05-11,/m/0dr90d,18,"Tesla, Inc."
2020-05-24,202021,2020-05-18,/m/0dr90d,17,"Tesla, Inc."
2020-05-31,202022,2020-05-25,/m/0dr90d,20,"Tesla, Inc."
2020-06-07,202023,2020-06-01,/m/0dr90d,28,"Tesla, Inc."
2020-06-14,202024,2020-06-08,/m/0dr90d,23,"Tesla, Inc."
2020-06-21,202025,2020-06-15,/m/0dr90d,20,"Tesla, Inc."
2020-06-28,202026,2020-06-22,/m/0dr90d,28,"Tesla, Inc."
2020-07-05,202027,2020-06-29,/m/0dr90d,41,"Tesla, Inc."
2020-07-12,202028,2020-07-06,/m/0dr90d,52,"Tesla, Inc."
2020-07-19,202029,2020-07-13,/m/0dr90d,58,"Tesla, Inc."
2020-07-26,202030,2020-07-20,/m/0dr90d,35,"Tesla, Inc."
2020-08-02,202031,2020-07-27,/m/0dr90d,27,"Tesla, Inc."
2020-08-09,202032,2020-08-03,/m/0dr90d,36,"Tesla, Inc."
2020-08-16,202033,2020-08-10,/m/0dr90d,49,"Tesla, Inc."
2020-08-23,202034,2020-08-17,/m/0dr90d,53,"Tesla, Inc."
2020-08-30,202035,2020-08-24,/m/0dr90d,100,"Tesla, Inc."
2020-09-06,202036,2020-08-31,/m/0dr90d,78,"Tesla, Inc."
2020-09-13,202037,2020-09-07,/m/0dr90d,58,"Tesla, Inc."
2020-09-20,202038,2020-09-14,/m/0dr90d,65,"Tesla, Inc."
2020-09-27,202039,2020-09-21,/m/0dr90d,45,"Tesla, Inc."
2020-10-04,202040,2020-09-28,/m/0dr90d,39,"Tesla, Inc."
2020-10-11,202041,2020-10-05,/m/0dr90d,38,"Tesla, Inc."
2020-10-18,202042,2020-10-12,/m/0dr90d,42,"Tesla, Inc."
2020-10-25,202043,2020-10-19,/m/0dr90d,34,"Tesla, Inc."
2020-11-01,202044,2020-10-26,/m/0dr90d,27,"Tesla, Inc."
2015-11-01,201544,2015-10-26,/m/02zs4,43,Ford Motor Company
2015-11-08,201545,2015-11-02,/m/02zs4,41,Ford Motor Company
2015-11-15,201546,2015-11-09,/m/02zs4,47,Ford Motor Company
2015-11-22,201547,2015-11-16,/m/02zs4,37,Ford Motor Company
2015-11-29,201548,2015-11-23,/m/02zs4,39,Ford Motor Company
2015-12-06,201549,2015-11-30,/m/02zs4,40,Ford Motor Company
2015-12-13,201550,2015-12-07,/m/02zs4,42,Ford Motor Company
2015-12-20,201551,2015-12-14,/m/02zs4,42,Ford Motor Company
2015-12-27,201552,2015-12-21,/m/02zs4,40,Ford Motor Company
2016-01-03,201653,2017-01-02,/m/02zs4,43,Ford Motor Company
2016-01-10,201601,2016-01-04,/m/02zs4,45,Ford Motor Company
2016-01-17,201602,2016-01-11,/m/02zs4,44,Ford Motor Company
2016-01-24,201603,2016-01-18,/m/02zs4,59,Ford Motor Company
2016-01-31,201604,2016-01-25,/m/02zs4,49,Ford Motor Company
2016-02-07,201605,2016-02-01,/m/02zs4,47,Ford Motor Company
2016-02-14,201606,2016-02-08,/m/02zs4,43,Ford Motor Company
2016-02-21,201607,2016-02-15,/m/02zs4,46,Ford Motor Company
2016-02-28,201608,2016-02-22,/m/02zs4,47,Ford Motor Company
2016-03-06,201609,2016-02-29,/m/02zs4,45,Ford Motor Company
2016-03-13,201610,2016-03-07,/m/02zs4,43,Ford Motor Company
2016-03-20,201611,2016-03-14,/m/02zs4,42,Ford Motor Company
2016-03-27,201612,2016-03-21,/m/02zs4,41,Ford Motor Company
2016-04-03,201613,2016-03-28,/m/02zs4,40,Ford Motor Company
2016-04-10,201614,2016-04-04,/m/02zs4,40,Ford Motor Company
2016-04-17,201615,2016-04-11,/m/02zs4,41,Ford Motor Company
2016-04-24,201616,2016-04-18,/m/02zs4,43,Ford Motor Company
2016-05-01,201617,2016-04-25,/m/02zs4,39,Ford Motor Company
2016-05-08,201618,2016-05-02,/m/02zs4,38,Ford Motor Company
2016-05-15,201619,2016-05-09,/m/02zs4,38,Ford Motor Company
2016-05-22,201620,2016-05-16,/m/02zs4,39,Ford Motor Company
2016-05-29,201621,2016-05-23,/m/02zs4,36,Ford Motor Company
2016-06-05,201622,2016-05-30,/m/02zs4,39,Ford Motor Company
2016-06-12,201623,2016-06-06,/m/02zs4,36,Ford Motor Company
2016-06-19,201624,2016-06-13,/m/02zs4,42,Ford Motor Company
2016-06-26,201625,2016-06-20,/m/02zs4,43,Ford Motor Company
2016-07-03,201626,2016-06-27,/m/02zs4,36,Ford Motor Company
2016-07-10,201627,2016-07-04,/m/02zs4,41,Ford Motor Company
2016-07-17,201628,2016-07-11,/m/02zs4,46,Ford Motor Company
2016-07-24,201629,2016-07-18,/m/02zs4,46,Ford Motor Company
2016-07-31,201630,2016-07-25,/m/02zs4,43,Ford Motor Company
2016-08-07,201631,2016-08-01,/m/02zs4,39,Ford Motor Company
2016-08-14,201632,2016-08-08,/m/02zs4,33,Ford Motor Company
2016-08-21,201633,2016-08-15,/m/02zs4,41,Ford Motor Company
2016-08-28,201634,2016-08-22,/m/02zs4,40,Ford Motor Company
2016-09-04,201635,2016-08-29,/m/02zs4,38,Ford Motor Company
2016-09-11,201636,2016-09-05,/m/02zs4,41,Ford Motor Company
2016-09-18,201637,2016-09-12,/m/02zs4,37,Ford Motor Company
2016-09-25,201638,2016-09-19,/m/02zs4,45,Ford Motor Company
2016-10-02,201639,2016-09-26,/m/02zs4,38,Ford Motor Company
2016-10-09,201640,2016-10-03,/m/02zs4,41,Ford Motor Company
2016-10-16,201641,2016-10-10,/m/02zs4,38,Ford Motor Company
2016-10-23,201642,2016-10-17,/m/02zs4,43,Ford Motor Company
2016-10-30,201643,2016-10-24,/m/02zs4,39,Ford Motor Company
2016-11-06,201644,2016-10-31,/m/02zs4,59,Ford Motor Company
2016-11-13,201645,2016-11-07,/m/02zs4,54,Ford Motor Company
2016-11-20,201646,2016-11-14,/m/02zs4,41,Ford Motor Company
2016-11-27,201647,2016-11-21,/m/02zs4,40,Ford Motor Company
2016-12-04,201648,2016-11-28,/m/02zs4,37,Ford Motor Company
2016-12-11,201649,2016-12-05,/m/02zs4,39,Ford Motor Company
2016-12-18,201650,2016-12-12,/m/02zs4,41,Ford Motor Company
2016-12-25,201651,2016-12-19,/m/02zs4,40,Ford Motor Company
2017-01-01,201752,2017-12-25,/m/02zs4,59,Ford Motor Company
2017-01-08,201701,2017-01-02,/m/02zs4,50,Ford Motor Company
2017-01-15,201702,2017-01-09,/m/02zs4,47,Ford Motor Company
2017-01-22,201703,2017-01-16,/m/02zs4,51,Ford Motor Company
2017-01-29,201704,2017-01-23,/m/02zs4,44,Ford Motor Company
2017-02-05,201705,2017-01-30,/m/02zs4,45,Ford Motor Company
2017-02-12,201706,2017-02-06,/m/02zs4,45,Ford Motor Company
2017-02-19,201707,2017-02-13,/m/02zs4,42,Ford Motor Company
2017-02-26,201708,2017-02-20,/m/02zs4,44,Ford Motor Company
2017-03-05,201709,2017-02-27,/m/02zs4,42,Ford Motor Company
2017-03-12,201710,2017-03-06,/m/02zs4,39,Ford Motor Company
2017-03-19,201711,2017-03-13,/m/02zs4,40,Ford Motor Company
2017-03-26,201712,2017-03-20,/m/02zs4,44,Ford Motor Company
2017-04-02,201713,2017-03-27,/m/02zs4,44,Ford Motor Company
2017-04-09,201714,2017-04-03,/m/02zs4,40,Ford Motor Company
2017-04-16,201715,2017-04-10,/m/02zs4,39,Ford Motor Company
